question_id,model_a,model_b,winner,judge,turn,language,benchmark
1132dd6285db44e685a7a0dacb24eec8,alpaca-13b,vicuna-13b,model_a,arena_user_4452,2,English,chatbot_arena
6127ff511bf7412fad49bbf47d935aad,koala-13b,fastchat-t5-3b,model_b,arena_user_4947,1,Czech,chatbot_arena
817fdc9b66f14091a2d1294ee6b40081,fastchat-t5-3b,dolly-v2-12b,tie (bothbad),arena_user_4252,2,English,chatbot_arena
fa64b84d373046528db6e176081277b0,gpt-3.5-turbo,vicuna-13b,model_a,arena_user_5100,1,English,chatbot_arena
ec8565bfe7294c829d60e8f99bf193d5,llama-13b,fastchat-t5-3b,model_b,arena_user_4947,1,Czech,chatbot_arena
2d604c06659a4d0895a629976cf34667,gpt-4,vicuna-13b,tie,arena_user_4430,1,English,chatbot_arena
64d23aed644744dabfc1c6230e053e34,koala-13b,gpt-4,model_b,arena_user_4609,1,English,chatbot_arena
c15a5a8fb9d249a1995d4be443d27856,alpaca-13b,oasst-pythia-12b,tie (bothbad),arena_user_4522,1,English,chatbot_arena
bc5877bb07bd4d5d9ee5709fbbaf47ef,gpt-3.5-turbo,fastchat-t5-3b,model_a,arena_user_4365,1,Spanish,chatbot_arena
1226cef0c8eb4573b685a964236cf357,fastchat-t5-3b,llama-13b,model_a,arena_user_4610,1,English,chatbot_arena
19a44e26cf034d5e923b72377a2126f9,koala-13b,alpaca-13b,model_b,arena_user_4947,1,Czech,chatbot_arena
0af7c073d9e3450588edf03ceb1109c9,vicuna-13b,gpt-3.5-turbo,tie,arena_user_5024,1,English,chatbot_arena
155808efa51841d091f6c6c9c612ac14,stablelm-tuned-alpha-7b,koala-13b,model_b,arena_user_4947,1,Czech,chatbot_arena
382916ae878a4c03829a6eef47f8ce7d,gpt-4,dolly-v2-12b,model_a,arena_user_4610,1,English,chatbot_arena
12c467b20d0b4a768d5e6bcfeb6d8863,gpt-3.5-turbo,fastchat-t5-3b,model_a,arena_user_3206,1,English,chatbot_arena
8f4f789ac1ed4c3ba5999e9afcc1e2c0,llama-13b,gpt-3.5-turbo,model_b,arena_user_4947,1,Czech,chatbot_arena
f2895a0e382e4667bfbebd2b6b7777f1,llama-13b,stablelm-tuned-alpha-7b,model_b,arena_user_4776,1,English,chatbot_arena
d89b9893cc1e495ba95ae75992c0cce3,gpt-3.5-turbo,oasst-pythia-12b,model_a,arena_user_4947,1,Czech,chatbot_arena
26cecd61e44b450c9cde4f70f51831de,gpt-4,vicuna-13b,model_a,arena_user_4104,1,English,chatbot_arena
c016e3e772634db5bc4881d69132cba0,dolly-v2-12b,vicuna-13b,model_b,arena_user_3206,1,English,chatbot_arena
455d0160cd9f47eeb2fb9d93801dbac4,koala-13b,llama-13b,tie (bothbad),arena_user_3206,1,English,chatbot_arena
f297095a4a5447cdbc223862b8bec493,chatglm-6b,alpaca-13b,model_b,arena_user_3206,1,English,chatbot_arena
57d1b5f2eb704b9c87ad7e5188d7047a,llama-13b,gpt-3.5-turbo,tie,arena_user_3206,1,English,chatbot_arena
d9466940f10f4e73947bf5d6ef511e24,chatglm-6b,vicuna-13b,model_b,arena_user_4611,2,English,chatbot_arena
aa67ded6643b4cf195feaa7f49b5dfb4,vicuna-13b,fastchat-t5-3b,model_a,arena_user_4527,1,English,chatbot_arena
03e62ca719484f63a052d67ce4d2bf67,stablelm-tuned-alpha-7b,gpt-3.5-turbo,model_b,arena_user_3206,1,English,chatbot_arena
d371739ef14446ed916ed30dca0355c8,alpaca-13b,gpt-3.5-turbo,model_b,arena_user_3206,1,English,chatbot_arena
077e64b72e29496da3383df2072bcd8a,gpt-3.5-turbo,dolly-v2-12b,model_a,arena_user_4454,1,English,chatbot_arena
7bae44a7200b4cf6aecd5240d4520d94,gpt-3.5-turbo,chatglm-6b,model_a,arena_user_4455,1,English,chatbot_arena
c14fb9ee3c824a3d932e7c9966b623cf,fastchat-t5-3b,gpt-4,model_a,arena_user_4855,1,English,chatbot_arena
b44a5fc0d8ec484a9eaa69b8b14bae7f,gpt-3.5-turbo,koala-13b,model_a,arena_user_3206,1,English,chatbot_arena
202b4deb0a034479bde5b4dba0511e27,stablelm-tuned-alpha-7b,vicuna-13b,model_a,arena_user_3206,1,English,chatbot_arena
9f6be6daaf774fa196effd5375dae7d9,llama-13b,koala-13b,model_b,arena_user_4527,1,English,chatbot_arena
a1dc965b717b4813ba44952c78a2a887,llama-13b,gpt-4,model_b,arena_user_4455,1,English,chatbot_arena
5cfc0c42cdc84b1687dd944cbd686a24,dolly-v2-12b,oasst-pythia-12b,model_b,arena_user_3206,1,English,chatbot_arena
d8572c989e7944048ca41d6478935252,gpt-3.5-turbo,fastchat-t5-3b,model_a,arena_user_4455,1,English,chatbot_arena
267a1aec343147449ec578e356354b51,stablelm-tuned-alpha-7b,gpt-3.5-turbo,model_b,arena_user_3206,1,English,chatbot_arena
bd6eb5b3b79c4b41bfd62c96b7128a57,koala-13b,alpaca-13b,tie,arena_user_3206,1,English,chatbot_arena
ba0c642314704ee8a0eee87b5443e1ee,gpt-3.5-turbo,alpaca-13b,tie,arena_user_4527,1,English,chatbot_arena
00718a515bc8437c90edf8bed392b367,fastchat-t5-3b,gpt-4,model_b,arena_user_4455,1,English,chatbot_arena
bbb5e4ddb2294fe88f65cf4b51940e78,vicuna-13b,gpt-3.5-turbo,model_b,arena_user_4528,3,English,chatbot_arena
66af20ace844489dad0cb805a05ad565,gpt-3.5-turbo,fastchat-t5-3b,tie (bothbad),arena_user_3206,1,English,chatbot_arena
0b30f7c14ea04d9295c1503257d606ad,llama-13b,vicuna-13b,model_b,arena_user_4527,1,English,chatbot_arena
423a82684d214dd7a4f6c844c5998023,dolly-v2-12b,gpt-4,model_a,arena_user_3206,1,English,chatbot_arena
458d123e17d943d6b500d70eaf5e56dc,dolly-v2-12b,koala-13b,model_b,arena_user_4527,1,English,chatbot_arena
a4f1a7ac971d462b9b5925381f58b3a1,oasst-pythia-12b,gpt-3.5-turbo,model_a,arena_user_3206,1,English,chatbot_arena
af296e85bb93418697393f32ab1cf394,llama-13b,gpt-4,model_b,arena_user_4527,1,English,chatbot_arena
7a533b73190c4d48bf84a95c8a664c14,koala-13b,dolly-v2-12b,tie (bothbad),arena_user_4455,1,English,chatbot_arena
47980265db804608b65fbb87eb0d0b33,koala-13b,gpt-4,model_b,arena_user_4527,1,English,chatbot_arena
8d8be662e13c43d08f156d5dd345c6a5,llama-13b,dolly-v2-12b,model_a,arena_user_4856,2,unknown,chatbot_arena
9dc8472df7ad49e888e775aaeb5554da,chatglm-6b,gpt-3.5-turbo,model_b,arena_user_4819,1,English,chatbot_arena
0664b8b21e0f4016a43f4c5c8613f9bf,gpt-3.5-turbo,llama-13b,model_a,arena_user_4455,1,English,chatbot_arena
a4351ccd2fc54faaa0c3318eb4f20b44,fastchat-t5-3b,koala-13b,model_b,arena_user_5025,1,English,chatbot_arena
8110d99c8a3c499d927da69aad65d98a,fastchat-t5-3b,gpt-4,model_b,arena_user_4527,1,English,chatbot_arena
2f477d303abc4689818d4d87cde16911,chatglm-6b,alpaca-13b,tie (bothbad),arena_user_4858,2,English,chatbot_arena
c2c14e8688db43249a7026edec74fce3,alpaca-13b,fastchat-t5-3b,model_b,arena_user_4819,1,English,chatbot_arena
b10355792d1f4e49b4a589cbfe94c4db,vicuna-13b,gpt-4,model_b,arena_user_4529,1,English,chatbot_arena
dcc72c724c854368ada5e4f53d5e52dc,stablelm-tuned-alpha-7b,koala-13b,model_b,arena_user_5026,1,English,chatbot_arena
38f9a2a33d554377a653ba70b5b269f0,gpt-3.5-turbo,alpaca-13b,model_a,arena_user_4859,1,English,chatbot_arena
acc8aaff3c7248f7be2f175d017e8f01,koala-13b,oasst-pythia-12b,tie (bothbad),arena_user_4777,2,Russian,chatbot_arena
2d801243de804bf0ad977754a9202ee0,dolly-v2-12b,alpaca-13b,tie (bothbad),arena_user_5083,1,English,chatbot_arena
e02f9eb2eb9940d4a0da98147d64acda,stablelm-tuned-alpha-7b,gpt-4,model_b,arena_user_4860,1,French,chatbot_arena
1a07a3ec1494484ca4f18a089117bfec,gpt-4,oasst-pythia-12b,model_a,arena_user_4701,1,Spanish,chatbot_arena
41dfbedfb6ea40ab9dc1b9a14bee021f,vicuna-13b,fastchat-t5-3b,model_a,arena_user_5083,1,English,chatbot_arena
ebf0be8121a8498aa8a7a297fc006921,llama-13b,alpaca-13b,model_a,arena_user_4457,1,English,chatbot_arena
9195ef891f60408682642e3a61042e4f,gpt-4,chatglm-6b,model_a,arena_user_4613,1,English,chatbot_arena
ca2d564d8f7b4b9eafb7fc6505e94da2,llama-13b,gpt-3.5-turbo,model_b,arena_user_4859,1,English,chatbot_arena
3cd382f5d3034715bb33da11479333e7,llama-13b,gpt-3.5-turbo,tie (bothbad),arena_user_4252,1,English,chatbot_arena
05553d0dab98404a84dbfc2c4b9112fd,oasst-pythia-12b,gpt-4,model_b,arena_user_4950,1,English,chatbot_arena
fcb8b4d8215646f999dcc67cda9d686e,vicuna-13b,dolly-v2-12b,model_a,arena_user_4613,1,English,chatbot_arena
432fd7d26b454ed79b2548ec90a67eaf,alpaca-13b,gpt-4,model_b,arena_user_4951,1,English,chatbot_arena
206cc6584bc14618a911beba4d2ca8da,vicuna-13b,gpt-4,tie,arena_user_4698,1,English,chatbot_arena
f3a10a6968364fa0944ead113073394b,gpt-4,dolly-v2-12b,model_a,arena_user_4950,1,English,chatbot_arena
c4de0974d3754ef8bf2e1dcc082e92bd,gpt-3.5-turbo,fastchat-t5-3b,model_a,arena_user_4698,1,English,chatbot_arena
0723f8442966480f96c6c39ae5cdd30b,fastchat-t5-3b,chatglm-6b,model_a,arena_user_4613,3,English,chatbot_arena
5c198804c16e43938bd12ae43abe03cf,stablelm-tuned-alpha-7b,oasst-pythia-12b,model_b,arena_user_5026,1,English,chatbot_arena
0b4af3eacc564713919b109c8b834a90,gpt-4,gpt-3.5-turbo,tie,arena_user_5027,1,English,chatbot_arena
eb186cf655854a30a9d34857e4e84741,llama-13b,alpaca-13b,model_b,arena_user_4614,1,English,chatbot_arena
17ad7a7984114b2cbbd63e6def9db521,vicuna-13b,gpt-4,tie,arena_user_4530,1,German,chatbot_arena
c93368dc85494f0684ab7db8fc601302,dolly-v2-12b,chatglm-6b,tie (bothbad),arena_user_4702,1,Dutch,chatbot_arena
567beafa4ea24cb3b72d963e67c7c45b,koala-13b,chatglm-6b,tie (bothbad),arena_user_4613,1,English,chatbot_arena
d24b9a6988304f7fb7ceb1aae76328a8,koala-13b,fastchat-t5-3b,model_a,arena_user_1385,1,English,chatbot_arena
d7ce1ca12f1b4db19f1437152831ea55,alpaca-13b,gpt-3.5-turbo,model_b,arena_user_4458,1,English,chatbot_arena
38f418f6e7ed4c0fb633b16bb611fbb3,koala-13b,gpt-3.5-turbo,model_b,arena_user_4454,1,English,chatbot_arena
edf27e5eddc24cc68577f29264296e9d,stablelm-tuned-alpha-7b,gpt-3.5-turbo,model_b,arena_user_4459,1,English,chatbot_arena
18ed943226714d5d895b58f3945d7059,alpaca-13b,koala-13b,model_a,arena_user_4861,1,English,chatbot_arena
3aab1d2cbb004fdf968028a2f406cabd,fastchat-t5-3b,koala-13b,model_b,arena_user_4615,1,English,chatbot_arena
4ab4531e9b4241babafb5a71458dce36,stablelm-tuned-alpha-7b,gpt-4,model_b,arena_user_4459,1,English,chatbot_arena
59c849e95cc84e6b9e2e190d7ecd93ba,gpt-3.5-turbo,gpt-4,model_b,arena_user_4104,1,English,chatbot_arena
566bbbcf249a410c9d74b3d7bee7535d,stablelm-tuned-alpha-7b,gpt-4,model_b,arena_user_4369,2,English,chatbot_arena
fae0805bf9db40b38e2ea631a7943850,alpaca-13b,llama-13b,tie (bothbad),arena_user_4462,1,English,chatbot_arena
33db35d350154119a9467d1ee52061a6,oasst-pythia-12b,vicuna-13b,model_b,arena_user_4462,1,English,chatbot_arena
bd192986b79b4ffab9692851e094a5d9,vicuna-13b,fastchat-t5-3b,model_a,arena_user_4370,1,English,chatbot_arena
dafba006cbb945afa65b378cd5dca03c,gpt-3.5-turbo,vicuna-13b,tie (bothbad),arena_user_4616,1,English,chatbot_arena
c2e67a4fd10e41be8c86bec32ef6c0ad,dolly-v2-12b,gpt-4,model_b,arena_user_4531,1,English,chatbot_arena
47778453a7834605bba6349f8c001dd3,llama-13b,gpt-4,model_a,arena_user_5028,1,Esperanto,chatbot_arena
843bf46278f64c359e2e2ec31111c211,gpt-4,oasst-pythia-12b,model_a,arena_user_4698,1,English,chatbot_arena
cf4dff3835db45cabddc9287b4c02acc,koala-13b,oasst-pythia-12b,model_a,arena_user_4778,2,English,chatbot_arena
2fd378d532244fe2ab87c32a2bb890af,gpt-4,fastchat-t5-3b,tie (bothbad),arena_user_4533,1,English,chatbot_arena
c089cdee000943b48a00bfe84f405dc9,oasst-pythia-12b,fastchat-t5-3b,model_a,arena_user_4460,2,English,chatbot_arena
c328455383654cd091d8fd7e2295009e,chatglm-6b,gpt-3.5-turbo,tie (bothbad),arena_user_5028,2,Spanish,chatbot_arena
36fd2515e4034deb8d45b3ad7fd68566,alpaca-13b,fastchat-t5-3b,tie (bothbad),arena_user_4533,1,English,chatbot_arena
81a351ff74544615939c7c59a2b95c55,stablelm-tuned-alpha-7b,llama-13b,tie (bothbad),arena_user_4953,3,English,chatbot_arena
faca24becebd4988af669c16d77b7ea5,chatglm-6b,gpt-3.5-turbo,tie (bothbad),arena_user_4533,1,English,chatbot_arena
9982eaf927d94ee8bd6835f34a1132b6,koala-13b,oasst-pythia-12b,tie (bothbad),arena_user_5028,1,Spanish,chatbot_arena
66b01ae333084426a9b1b938140f7f19,oasst-pythia-12b,chatglm-6b,model_b,arena_user_5102,1,English,chatbot_arena
783685c189d84aa88cd9172977394739,koala-13b,vicuna-13b,tie (bothbad),arena_user_5028,1,Spanish,chatbot_arena
2e507a041c174357a74a61f726cbf02b,koala-13b,chatglm-6b,model_b,arena_user_4462,1,English,chatbot_arena
0ef4413180e94d29a51242afbfa5334c,koala-13b,oasst-pythia-12b,tie (bothbad),arena_user_5028,1,Spanish,chatbot_arena
e6e820f8853445e7bcd26caa7b826905,gpt-3.5-turbo,koala-13b,tie,arena_user_4779,1,English,chatbot_arena
a825e500391c46328ca3fc0ce0a6324e,koala-13b,alpaca-13b,model_a,arena_user_4460,4,English,chatbot_arena
fd2672a3c34e45e187f8b664bafcdd98,koala-13b,dolly-v2-12b,tie (bothbad),arena_user_5028,1,Spanish,chatbot_arena
85b44bdb93c642d3a3981eef23b96448,alpaca-13b,koala-13b,model_a,arena_user_4954,1,English,chatbot_arena
c95df406b0d04d0b85ef0e9f4afdd19b,stablelm-tuned-alpha-7b,gpt-3.5-turbo,model_b,arena_user_4460,2,English,chatbot_arena
7328a09c63c549b69cc82df3c43a0651,gpt-4,oasst-pythia-12b,model_a,arena_user_5028,2,Spanish,chatbot_arena
c71afa9e1dd24ae79f218a6024603718,koala-13b,gpt-3.5-turbo,tie (bothbad),arena_user_4779,1,English,chatbot_arena
d1ca1b21176f496e93ab767749267771,stablelm-tuned-alpha-7b,chatglm-6b,model_b,arena_user_4617,1,English,chatbot_arena
f026c58a01114ba2a1be2e76e645ac1c,koala-13b,stablelm-tuned-alpha-7b,model_b,arena_user_4463,1,English,chatbot_arena
44222bc6cafa42f7b26d060224f430e7,fastchat-t5-3b,vicuna-13b,model_b,arena_user_4617,1,English,chatbot_arena
c5070eb1f7ea4c07a891e775a97c34b7,alpaca-13b,vicuna-13b,tie (bothbad),arena_user_4617,1,English,chatbot_arena
276d221521d944dd97cf464b314162ab,llama-13b,gpt-4,model_b,arena_user_4617,1,English,chatbot_arena
18f4e63b5d8d414abebff92f341814d5,koala-13b,gpt-3.5-turbo,model_b,arena_user_4617,1,English,chatbot_arena
f89b5789eb1344d0809faf92aaa21c5d,oasst-pythia-12b,alpaca-13b,model_b,arena_user_4460,1,English,chatbot_arena
dbd5a62f002a4901878db9f8fc90ec46,oasst-pythia-12b,alpaca-13b,tie (bothbad),arena_user_4617,1,English,chatbot_arena
06d694a967a340bd8dcd609b290163ca,dolly-v2-12b,gpt-3.5-turbo,model_b,arena_user_5029,1,English,chatbot_arena
472dd23c541a490e8bbd6c269a23aa89,chatglm-6b,dolly-v2-12b,model_a,arena_user_4617,1,English,chatbot_arena
3eab63da829c4a1f95a0e2f1d7106058,dolly-v2-12b,fastchat-t5-3b,model_a,arena_user_4617,1,English,chatbot_arena
830a572152ea492d82e0babe758f2681,fastchat-t5-3b,vicuna-13b,model_a,arena_user_4618,1,English,chatbot_arena
1df68d246a47491c902e29dc2123866f,gpt-4,llama-13b,model_a,arena_user_4617,1,English,chatbot_arena
7df0376c4a3447b78f61df5e90a43b18,koala-13b,oasst-pythia-12b,model_a,arena_user_4617,1,English,chatbot_arena
cb941e27e6634faca71ee827ceb178e4,gpt-4,koala-13b,model_a,arena_user_4955,1,English,chatbot_arena
ce2cb53c25604f6d821cca6e2db7c2f4,vicuna-13b,gpt-4,model_b,arena_user_4372,3,English,chatbot_arena
f3df628637d54757a9cb036daf88550a,dolly-v2-12b,gpt-4,model_b,arena_user_4460,1,English,chatbot_arena
3ffd48080e2b48a5b08b510003200449,gpt-4,alpaca-13b,model_a,arena_user_4781,3,English,chatbot_arena
6aab759fff6649829eb5a0138b3c0bcc,koala-13b,gpt-4,tie (bothbad),arena_user_4782,1,English,chatbot_arena
73b4cce3336c475b929392867807b47f,koala-13b,gpt-3.5-turbo,model_a,arena_user_4378,1,English,chatbot_arena
4d50dcb873384c49b02694dd54a9b7f2,gpt-4,chatglm-6b,model_a,arena_user_4460,1,English,chatbot_arena
0808b7bc65414ef5a3db0e043a6f22e8,chatglm-6b,gpt-4,model_b,arena_user_5029,1,English,chatbot_arena
897a55f86c124b75b01f3cb714411ea0,gpt-3.5-turbo,oasst-pythia-12b,model_a,arena_user_4783,1,English,chatbot_arena
180056196873458aba04d616e8dbf0f7,alpaca-13b,oasst-pythia-12b,model_b,arena_user_4955,1,English,chatbot_arena
246497d8bbc8401282f484a0d194db59,vicuna-13b,oasst-pythia-12b,model_a,arena_user_4619,1,English,chatbot_arena
b2c863e6f09e4b1bb119e8183d4b3afb,koala-13b,fastchat-t5-3b,tie (bothbad),arena_user_4460,2,English,chatbot_arena
f1c55aaaf2c04864a44f8e049787d389,koala-13b,vicuna-13b,model_a,arena_user_4620,1,English,chatbot_arena
0b380637549f4d97a1a99f5097130142,koala-13b,gpt-3.5-turbo,model_a,arena_user_4955,1,English,chatbot_arena
3237394554484bafa8e02a71ae3cae5d,gpt-4,fastchat-t5-3b,model_a,arena_user_4460,1,English,chatbot_arena
0f9bce34612d4c37829453b86cb612ff,chatglm-6b,stablelm-tuned-alpha-7b,tie (bothbad),arena_user_4460,2,English,chatbot_arena
d904c7b6810d45af9156443013a2cbd1,dolly-v2-12b,gpt-3.5-turbo,model_b,arena_user_4460,2,English,chatbot_arena
f173739d448e46efae8786e538c7038d,vicuna-13b,dolly-v2-12b,model_a,arena_user_4863,1,English,chatbot_arena
18b8de4b51a645f6a82d6ecd0422ccbb,gpt-4,chatglm-6b,model_a,arena_user_4955,1,English,chatbot_arena
b8217aa7f8c34977a23c7c39fcc6794d,oasst-pythia-12b,dolly-v2-12b,model_a,arena_user_4863,1,English,chatbot_arena
ebc2f992023e465e8324773ea9dbb4c7,vicuna-13b,chatglm-6b,model_b,arena_user_4705,1,English,chatbot_arena
ef0ae7e35c0a45029520cc382688b742,oasst-pythia-12b,gpt-3.5-turbo,model_b,arena_user_4705,1,English,chatbot_arena
ac20f09d607e4295ba0508ec9365c8f2,gpt-4,alpaca-13b,model_a,arena_user_4705,1,Polish,chatbot_arena
8f2fa8dc49f4407da02f3daa051f798a,gpt-3.5-turbo,gpt-4,model_b,arena_user_4705,1,English,chatbot_arena
0609ce83a59642f39e39f3f57928f2aa,gpt-3.5-turbo,alpaca-13b,model_a,arena_user_4705,1,Polish,chatbot_arena
c1db71bc2aff4fffb599bf301120b909,stablelm-tuned-alpha-7b,dolly-v2-12b,tie (bothbad),arena_user_4705,1,Polish,chatbot_arena
fde9a0e519d449138ac87f199ef6f617,dolly-v2-12b,alpaca-13b,tie (bothbad),arena_user_5057,1,English,chatbot_arena
6bb8a0adda96465287d837ba66e62b71,gpt-4,alpaca-13b,model_b,arena_user_5841,1,English,chatbot_arena
44407a15d970426fa65e85c4eabc4f77,alpaca-13b,gpt-3.5-turbo,model_b,arena_user_5057,1,English,chatbot_arena
7bf319d59ca04f638489becb850ea925,fastchat-t5-3b,llama-13b,tie (bothbad),arena_user_4705,1,Polish,chatbot_arena
96749e31ab6641a4b520d10be80b2d99,vicuna-13b,oasst-pythia-12b,model_a,arena_user_5585,1,English,chatbot_arena
ce64f3e3ce3945f28cf55e8f556ddc54,oasst-pythia-12b,koala-13b,model_a,arena_user_5950,3,English,chatbot_arena
cad7f0cb70424a2a983a634f141660e5,koala-13b,gpt-4,model_b,arena_user_4705,1,Polish,chatbot_arena
6f75f77da2a44ed99e9cefcb9ba8f80f,stablelm-tuned-alpha-7b,oasst-pythia-12b,tie (bothbad),arena_user_5950,1,English,chatbot_arena
f00f36d784e3427faab492f1f05d0667,gpt-4,oasst-pythia-12b,model_a,arena_user_5950,1,English,chatbot_arena
a41e938fea7947a0a80d806764b8ed21,fastchat-t5-3b,oasst-pythia-12b,model_b,arena_user_4356,1,English,chatbot_arena
c34978f848d045b3ae2a1e61c32e466c,dolly-v2-12b,gpt-4,tie,arena_user_3206,1,Portuguese,chatbot_arena
4b37aa690a194da6a6d08adff6f06fc6,gpt-3.5-turbo,alpaca-13b,tie,arena_user_5103,1,English,chatbot_arena
dda1cd0c29734af0b675e941c16e5a4d,gpt-3.5-turbo,fastchat-t5-3b,model_a,arena_user_5950,2,English,chatbot_arena
61118ab085fc416c801d88c763f1a29d,gpt-3.5-turbo,alpaca-13b,model_a,arena_user_5841,1,English,chatbot_arena
11b8ddb58a1a414fa0792bf774fbf045,alpaca-13b,vicuna-13b,model_b,arena_user_5585,1,English,chatbot_arena
b718f3144afb44158b2e724a23c0b396,vicuna-13b,llama-13b,model_a,arena_user_5950,3,English,chatbot_arena
48f30a6da6234e1a9354401ac041fe8b,oasst-pythia-12b,fastchat-t5-3b,tie (bothbad),arena_user_3206,2,Portuguese,chatbot_arena
654506a0f68045a49f82b63ac8d758a7,llama-13b,gpt-4,model_b,arena_user_5950,1,English,chatbot_arena
e409f6d34c9a4d6293a1376b11831236,dolly-v2-12b,gpt-4,model_b,arena_user_5950,1,English,chatbot_arena
b19dc4331eba4f449701d69aa54e6931,gpt-3.5-turbo,alpaca-13b,tie (bothbad),arena_user_5103,1,English,chatbot_arena
505d45c9b9ed44b39db6281fdb28ac06,llama-13b,gpt-4,tie (bothbad),arena_user_5950,2,English,chatbot_arena
a3eebcb6bd7f49c2b6f3ef21a6f7f641,oasst-pythia-12b,dolly-v2-12b,tie (bothbad),arena_user_5950,1,English,chatbot_arena
f50a264e31044f8facd5eab1ee44e46f,alpaca-13b,koala-13b,tie (bothbad),arena_user_5950,2,English,chatbot_arena
1f9b1c724892449caeffda42a53c99e4,fastchat-t5-3b,dolly-v2-12b,model_b,arena_user_5339,1,English,chatbot_arena
30104f1d36804fdb96213856e3c41015,vicuna-13b,koala-13b,model_a,arena_user_3206,3,Portuguese,chatbot_arena
e2355040d1ee4906a4956c7e56d7c8dc,llama-13b,gpt-4,model_b,arena_user_5950,1,English,chatbot_arena
45abc09b257e46308545b4aeb74459a2,dolly-v2-12b,vicuna-13b,model_b,arena_user_3206,1,Portuguese,chatbot_arena
4e5ef233b0d94562a1b7c197f4654587,fastchat-t5-3b,stablelm-tuned-alpha-7b,model_b,arena_user_5950,1,English,chatbot_arena
0df741e684e4408694745a377b3b8e9d,gpt-4,fastchat-t5-3b,model_a,arena_user_5339,1,English,chatbot_arena
43d8bc0ea32c42f79737fd8f11854011,dolly-v2-12b,fastchat-t5-3b,tie (bothbad),arena_user_5842,1,English,chatbot_arena
b4ba49e22f2e4568ab5631d2edc1b9bb,fastchat-t5-3b,gpt-3.5-turbo,model_b,arena_user_4460,1,English,chatbot_arena
2b9176b6d61b4715b2b14a984dd8ca0b,stablelm-tuned-alpha-7b,koala-13b,tie (bothbad),arena_user_3764,1,English,chatbot_arena
732f568a36bc41528b7ff197d827c361,stablelm-tuned-alpha-7b,vicuna-13b,model_b,arena_user_5340,1,English,chatbot_arena
93def3b132aa4a279761062b2a058f56,gpt-4,chatglm-6b,model_a,arena_user_5950,1,English,chatbot_arena
6c01120eef1f43209b8e97f0515e3576,gpt-4,gpt-3.5-turbo,tie,arena_user_3764,4,English,chatbot_arena
d9625b7938b5422aaccecee6ca10f423,vicuna-13b,chatglm-6b,tie (bothbad),arena_user_4460,2,English,chatbot_arena
5603ce59b9484235b0e623d31263da92,koala-13b,stablelm-tuned-alpha-7b,model_a,arena_user_5103,1,English,chatbot_arena
dabe6a7638944962853a552326d8450b,vicuna-13b,dolly-v2-12b,model_a,arena_user_3206,2,Portuguese,chatbot_arena
c70d52e79b6b448b9d817348ddf8ee88,oasst-pythia-12b,gpt-4,tie,arena_user_4460,2,English,chatbot_arena
4c07e06a471f4ba6bd3f6ffdb6be5768,vicuna-13b,oasst-pythia-12b,model_a,arena_user_5103,1,English,chatbot_arena
7a054bdad94b49c19d86d2ffabbb1f99,oasst-pythia-12b,vicuna-13b,model_b,arena_user_6079,1,English,chatbot_arena
fb238897ffcc4c3ea21e883fb9ecf894,oasst-pythia-12b,chatglm-6b,model_b,arena_user_5950,1,English,chatbot_arena
8a6ee62f78cc4be7802c843087a5709c,oasst-pythia-12b,chatglm-6b,model_a,arena_user_5103,1,English,chatbot_arena
cbf71ef90cb145c2b44f67f64f69a712,alpaca-13b,oasst-pythia-12b,model_a,arena_user_5103,1,English,chatbot_arena
5cbdf907607a4585ac48490dce775728,fastchat-t5-3b,gpt-4,model_b,arena_user_4460,3,English,chatbot_arena
a8fe44c5a9a846a39aa88e0446831e6d,gpt-4,alpaca-13b,tie,arena_user_5950,3,English,chatbot_arena
dcc4f12b6d5a4b76af8a81465a27f51d,gpt-3.5-turbo,dolly-v2-12b,model_a,arena_user_4455,1,English,chatbot_arena
3c07e11a768a4b85b318da6b32ef11d9,vicuna-13b,koala-13b,model_a,arena_user_5843,1,English,chatbot_arena
0e1fa4fd76a043ee91dde0e45f43c0d5,llama-13b,alpaca-13b,tie,arena_user_6080,1,Spanish,chatbot_arena
673540a34a8748b1844df066cab9246c,oasst-pythia-12b,chatglm-6b,tie,arena_user_5341,1,English,chatbot_arena
8bec33a9f7924223bc5c2ab392dbc704,vicuna-13b,gpt-4,model_b,arena_user_4460,2,English,chatbot_arena
2506f8ae00494b68adbd32b890807ffc,vicuna-13b,gpt-4,tie,arena_user_5226,1,English,chatbot_arena
c6e1848fbec84b2290204a7037534e85,alpaca-13b,vicuna-13b,model_b,arena_user_4378,1,English,chatbot_arena
